timestamp,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2023-12-15,43022.26000000,43080.81000000,41666.00000000,41940.30000000,33421.79320000,1702684799999,1416898938.50997890,1323628,16321.13654000,691713304.74858880,0
2023-12-16,41940.29000000,42724.43000000,41605.00000000,42278.03000000,24118.85747000,1702771199999,1020469627.88573310,1180886,12193.50511000,515909440.91009290,0
2023-12-17,42278.02000000,42424.07000000,41252.00000000,41374.65000000,27722.11452000,1702857599999,1161963642.96279640,1227634,13245.86404000,555309260.12794100,0
2023-12-18,41374.64000000,42757.81000000,40542.93000000,42657.80000000,46734.09250000,1702943999999,1936003306.08257260,1741647,23255.79871000,963775419.57314980,0
2023-12-19,42657.80000000,43497.00000000,41811.10000000,42275.99000000,40927.86444000,1703030399999,1747830242.46159370,1609188,20163.65946000,861082883.31101580,0
2023-12-20,42275.99000000,44283.00000000,42206.00000000,43668.93000000,48710.29470000,1703116799999,2115813869.77961900,1934588,23912.13682000,1038694005.77613990,0
2023-12-21,43668.92000000,44242.35000000,43286.72000000,43861.80000000,34624.29384000,1703203199999,1514529919.18777960,1500702,17058.89545000,746266380.76924040,0
2023-12-22,43861.79000000,44398.26000000,43412.54000000,43969.04000000,32783.19638000,1703289599999,1436074497.51285980,1404109,16049.22275000,703199211.03931960,0
2023-12-23,43969.04000000,43988.68000000,43291.10000000,43702.16000000,16557.12930000,1703375999999,722943825.33321760,849658,7765.30564000,339046509.16771960,0
2023-12-24,43702.15000000,43946.00000000,42500.00000000,42991.50000000,25144.33496000,1703462399999,1093460634.88942270,1137678,11841.26614000,514962029.17833470,0
2023-12-25,42991.50000000,43802.32000000,42720.43000000,43576.13000000,27021.23992000,1703548799999,1172053386.51098150,1168428,13691.23930000,593900885.80314620,0
2023-12-26,43576.12000000,43592.68000000,41637.60000000,42508.93000000,41010.04282000,1703635199999,1746333612.30494510,1475816,21096.16634000,898267435.23798300,0
2023-12-27,42508.93000000,43677.00000000,42098.69000000,43428.85000000,36191.21136000,1703721599999,1554082990.05227590,1439770,18982.83267000,815239612.61736400,0
2023-12-28,43428.86000000,43787.57000000,42241.79000000,42563.76000000,35150.52485000,1703807999999,1508408742.37808110,1391826,17422.81910000,747631903.05539890,0
2023-12-29,42563.76000000,43111.00000000,41300.00000000,42066.95000000,42597.18912000,1703894399999,1803086285.24657750,1571137,21195.34128000,897324724.79689550,0
2023-12-30,42066.94000000,42612.32000000,41520.30000000,42140.28000000,22906.57818000,1703980799999,964875790.98493500,936545,11727.69648000,494133887.90718110,0
2023-12-31,42140.29000000,42899.00000000,41965.84000000,42283.58000000,23585.91603000,1704067199999,1001519241.55590540,1016484,11997.14865000,509478742.74451080,0
2024-01-01,42283.58000000,44184.10000000,42180.77000000,44179.55000000,27174.29903000,1704153599999,1169995682.02800140,1114623,14331.73180000,617352094.56051940,0
